track_id,genre_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
29350,5,21.962464,2.339843,-3.741454,1.779062,-0.543186,1.356385,-0.378818,0.086757,-0.060409,0.615297,0.055589,0.043615,-0.025416,0.285602,0.043693,0.086322,-0.055929,-0.050033,0.085244,0.161323,0.125852,0.130505
29466,6,10.230007,4.80923,-3.142585,1.217341,-0.8856,1.875915,-0.081527,0.885867,0.476661,0.76202,0.469912,0.296735,-0.355962,-0.930737,-0.966247,-0.25312,-0.1284,0.470243,0.311333,-0.168033,-0.109382,0.255565
29602,4,16.348906,2.284221,-2.819982,2.553252,-0.101412,-0.008835,-0.375412,0.384804,0.239839,-0.093851,-0.033238,0.036174,0.181175,0.702052,0.464968,1.116541,0.38226,-1.086827,-1.064286,-0.687981,-0.223547,0.434306
29603,4,21.241618,1.442629,2.091772,2.744806,0.951621,-0.250902,0.499985,-1.127818,-0.747057,-0.641815,-1.630068,-0.766296,0.19936,0.232981,0.363071,-0.018041,-0.723689,-0.053718,-0.301042,-0.397355,0.170334,-0.596129
29606,4,17.958005,2.484734,-2.823305,2.74617,-1.326965,1.092888,-0.761971,0.218215,0.121728,-0.275906,0.491631,0.194943,0.284077,0.437324,0.045537,0.122622,0.273112,-0.145774,-0.121688,-0.235517,-0.065127,-0.271993
29622,8,21.914229,2.070618,-0.449404,3.291704,-1.229874,-0.326934,0.784341,-1.202982,0.498278,0.676564,0.621483,0.247183,-0.121733,0.979484,-0.446384,-0.591412,-0.792259,-0.546488,-0.109324,-0.855781,-0.862356,0.435894
29659,1,21.845503,0.923414,-3.44938,0.751716,-0.029651,0.600849,-0.688131,0.911252,-0.134353,0.893043,0.176822,1.191903,0.529669,0.296204,-0.803544,-0.407028,0.597317,0.910037,-0.818787,-0.444579,-0.470218,0.386859
29685,6,21.528702,2.443579,1.181316,2.45913,-0.247547,1.277323,0.499012,-2.07458,1.00776,-0.112716,-0.765552,-1.14026,-0.370837,0.159827,-0.16467,0.328514,0.840382,-1.143721,-0.797025,-0.068484,-0.618209,-0.249662
29692,6,19.46838,1.934759,3.302119,-0.353544,-1.377007,-0.173488,-2.028722,0.606222,-0.632229,0.847973,0.145995,0.675271,-0.098466,-0.087789,0.547435,0.00395,0.053521,0.035162,-0.152426,-0.264372,-0.537367,-0.512236
29721,4,22.259936,2.877078,-3.73768,1.337267,0.07208,0.894868,-0.451225,0.059816,-0.27776,0.472792,0.775325,0.750808,-0.058848,-0.240625,-0.657084,-0.584941,-0.171085,0.765541,0.35427,0.336564,0.114298,0.245618
29740,6,22.461798,2.174341,0.322576,2.713957,1.115808,0.171594,1.719561,-1.817484,-1.748895,0.613038,-0.295027,-0.858363,-0.495496,-0.186171,-0.24354,0.137435,0.051057,-0.216841,-0.405853,-0.319318,-0.007531,-0.250505
29744,6,20.21909,2.636342,0.2171,3.168074,1.168676,-0.033315,-2.118623,-0.305083,-1.072823,0.150872,-1.230137,0.173448,0.092392,0.203041,0.382054,-0.020398,0.032764,-0.42809,-0.008352,-0.782247,-0.089477,0.500125
29750,6,22.7309,2.251007,3.642959,1.616414,-0.074414,-0.478163,-0.081319,-0.104078,-0.205902,0.182581,-0.452816,-0.355091,-0.989969,-0.216395,-0.234151,-1.171055,-0.581581,-0.474348,-0.499912,0.260542,0.331946,-0.115249
29817,2,20.962043,2.338031,-0.460032,3.726377,-1.187341,-0.202112,0.107809,1.037367,0.249422,-0.13641,-0.32074,0.138611,-0.956317,-0.342095,-0.847465,-0.336396,-0.798632,-0.345685,-0.157739,0.706371,0.130702,-0.005696
29838,8,20.138732,2.774575,-1.035313,3.239962,0.289207,2.431653,-0.317891,0.129028,-0.099919,-0.775645,-0.295574,-0.369883,-0.382718,-0.347589,-0.459738,-0.350417,-0.616853,-0.04572,-0.410912,-0.411187,0.183278,-0.353772
29859,8,21.804551,2.154611,-2.713768,1.549324,-1.915178,0.796456,-1.191829,-1.310795,0.657856,0.340238,0.477793,0.043952,0.093998,0.675913,0.088612,0.804996,0.168651,-0.055826,0.163997,0.28963,0.190211,0.84577
29861,8,21.539907,2.76423,-3.260499,2.201617,-1.040979,-0.11505,-0.355475,0.193497,-0.063917,-0.696819,-0.400226,0.214675,-0.070092,0.147868,0.156201,0.308299,0.228487,0.847056,0.759501,0.976489,0.228263,-0.258897
29943,4,22.391999,2.66591,1.603366,-0.957871,-0.789365,0.174842,-0.396505,-0.366336,-2.009438,2.475341,0.560349,0.865477,-0.90559,-1.174779,-0.391572,0.728539,-0.181584,-0.360527,-0.246157,0.231702,0.056747,1.083361
29947,4,20.932056,2.413894,-1.574114,3.337678,1.096924,0.847181,-0.25596,0.700911,-0.352294,-0.857288,-0.009546,-0.170685,-0.511519,0.330376,0.262769,-0.443503,0.196587,-0.214576,-1.345511,-0.292484,-0.126104,-0.618842
29956,4,20.216054,1.989096,1.974549,1.271312,-0.099991,1.379938,-0.043535,1.375981,0.442767,0.073292,-1.023841,-1.187619,-1.364077,-0.743122,0.180891,0.86613,-0.945654,-1.444935,-1.077485,-0.177456,-0.227381,0.770236
29957,4,22.459316,3.704874,-3.168878,0.153418,0.166682,-0.900622,-0.991047,1.128979,1.055796,0.451835,-0.202508,0.038667,1.18166,-0.557771,-0.838506,-0.011304,0.146645,1.072173,1.017808,0.82321,-0.178213,-0.388024
29958,4,21.956103,2.41714,-3.129109,2.190162,1.008767,-0.050299,-0.005345,0.839932,0.190582,-0.966337,0.433029,0.730868,-0.073182,-0.134647,0.685304,0.596229,-0.703118,-0.229919,-0.446543,-0.559302,-0.275812,-0.10126
30033,4,18.069468,2.284314,1.58912,-0.217373,-1.112621,3.722524,-0.43821,-0.076157,-0.333662,0.275223,-0.529551,-0.220956,-0.423156,-0.304161,0.057295,0.379692,-0.283917,-0.409983,-0.639086,0.002018,-0.564942,-0.472096
30037,4,21.137073,2.184267,-0.236574,1.690352,-1.995907,1.181042,0.754391,0.935335,0.230784,-1.500294,-1.511348,-1.026179,-0.590907,0.325591,0.069424,-0.624857,-0.565127,0.640491,1.187633,1.255011,0.01981,-0.23867
30041,4,20.761694,1.905972,0.90352,2.947244,1.511071,-0.15558,-0.062829,0.727152,-1.545984,0.733987,-0.533702,-0.518647,-1.066651,0.383791,-1.12869,-0.136778,0.09682,-0.713558,-0.827064,-0.482426,0.210619,-0.342298
30043,4,21.171,2.931992,-2.229507,0.58253,0.470952,0.463479,1.789322,-0.39868,-1.550898,-1.235935,-0.428738,0.65637,-0.484653,2.071066,0.311121,-0.489651,0.392242,0.755046,-0.54402,0.243667,0.222661,-0.596371
30049,4,20.537521,2.686843,-2.707069,0.841816,-1.775386,1.128296,0.493702,-1.277912,1.552042,0.195814,1.02214,-0.307568,-0.275215,0.48956,0.357298,0.60297,-0.665713,-0.712414,0.342535,0.278715,0.341749,0.074639
30052,4,21.651942,2.755074,-2.855351,2.136725,-0.797101,0.350759,-0.104239,-0.678302,-0.570517,0.838453,-0.250595,0.559697,-0.080958,0.548788,0.74969,-0.742265,-1.082608,-0.053225,0.86332,-0.192207,0.264698,1.09524
30053,4,23.121741,0.600708,-2.962159,2.505567,-1.053335,1.001634,-0.005139,1.128164,-0.093984,0.383849,0.379736,-0.602999,-0.208756,0.484978,-0.401303,0.22486,-0.250318,-0.337511,-0.224108,0.208366,-0.335591,0.15805
30056,4,15.503174,3.402024,-1.707598,3.463118,-0.208246,-1.107659,1.403551,-0.416326,-0.081458,0.1156,-0.395129,-0.547921,-0.93732,-0.227654,-0.041888,0.367913,0.029913,-0.048277,0.14781,0.060258,-0.153643,0.284958
30060,4,22.273952,3.076832,-1.985871,2.176314,1.814871,1.428069,-0.270406,-0.689554,-0.155209,1.686787,-0.367982,-0.716918,-0.140291,-0.829321,-0.116371,-0.909465,-0.359571,-0.262877,-0.136448,0.237593,-0.292713,-0.110638
30074,8,18.800578,3.249241,1.958288,1.177445,-0.033179,-2.914524,1.131547,0.73603,-0.047587,0.240195,-1.141107,0.41384,-0.494885,-0.321312,0.212573,0.486091,-0.79291,-0.43489,-0.353955,-0.876934,0.406934,0.64834
30136,8,21.714074,3.417663,-1.870607,2.943837,-2.129188,0.793149,0.982174,-0.376437,-0.169138,0.129344,-0.620004,-0.074942,-0.585737,0.163176,0.323207,-0.236348,-0.314218,6.7e-05,-0.116959,0.333345,0.54734,0.27794
30230,4,17.428022,3.265252,-2.580558,2.995335,-0.492039,1.17469,-0.509769,-0.120435,-0.031827,0.68387,0.50359,0.443406,-0.610096,-0.389543,-0.52507,0.098025,0.073377,-0.544229,-0.569721,-0.04731,0.311519,0.136786
30307,2,22.787679,1.120342,2.841574,1.51049,1.398179,1.125582,-0.453146,-1.041922,-1.418957,-0.68678,-0.332252,0.258517,-0.078429,-0.177897,-0.205235,0.451279,0.002529,-0.399608,-0.604066,-0.649658,-0.932028,-0.608172
30376,2,18.956865,2.122969,1.501896,2.850979,1.75103,0.100929,0.170462,0.06378,-0.16811,-0.371018,-0.065239,-0.144634,0.435658,-0.110829,-0.43487,-0.311678,-1.421553,-0.550101,-1.081705,-0.11107,-1.28465,-0.819275
30384,2,24.011184,2.09183,1.321182,-1.389724,-0.774141,0.437784,-0.513678,-2.253974,-0.54907,-0.637743,0.644682,-0.402821,0.53292,-0.494299,0.296323,-0.647857,0.192755,0.014942,-0.374119,1.057704,2.161478,1.377654
30500,6,15.747872,3.86008,-2.252267,3.141127,0.961315,0.715771,0.837813,0.944241,-0.546423,-0.042614,-0.329839,-0.659671,-0.457495,-0.360139,-0.698168,-0.430871,-0.247526,-0.183117,-0.158588,-0.065472,0.049814,-0.21789
30521,2,10.899407,6.706765,-1.931346,3.082091,-1.840709,0.800825,0.861332,0.372488,-0.501627,-0.108918,-0.895852,-0.254723,0.078635,0.26396,0.436991,0.449681,-0.287792,-0.360213,-0.183587,-0.090621,0.056817,0.052569
30694,6,21.811619,1.70161,-1.157419,3.753338,-1.110302,0.577574,-0.095932,-0.105518,-0.504478,-0.005504,-0.754911,0.401204,0.478015,-0.190555,-0.233465,0.436281,-0.61665,-0.880173,-0.032067,-0.181507,-0.261457,0.483527
30702,6,21.000558,2.110225,0.421179,2.052521,3.244845,-0.090804,0.44174,0.722854,-0.606614,-0.272871,-0.893927,-0.767434,0.038746,-0.705465,-0.058787,-0.610916,-0.539985,-0.122675,-0.773334,-0.565048,-0.398619,-0.515405
30717,6,18.439455,1.9099,1.437094,0.174732,1.529438,0.910917,0.282203,0.160361,-0.407311,0.053832,-1.565266,0.490628,-1.883581,1.401269,-1.45332,1.109644,0.706705,-0.629247,-0.387095,-1.275727,-0.446108,-0.209167
30730,2,23.547873,1.243356,-2.789613,1.202514,2.600022,1.35618,0.669142,0.142031,-0.460507,-0.151953,-0.030817,0.129268,-0.025712,-0.507931,-0.513933,-0.715043,-0.418434,-0.333829,-0.328045,-0.015402,0.045801,0.146262
31160,8,17.594763,3.648892,-1.553841,2.168474,1.438976,0.227525,1.714018,-2.301122,-0.475664,-0.196681,-0.938981,0.039866,-0.147053,0.092943,-0.258768,-0.705032,0.137101,0.242894,0.104437,0.789869,-0.211268,-0.167695
31234,1,21.030165,2.093092,-0.496513,1.806073,-3.262332,1.083453,0.747339,-0.006406,0.010615,-0.059858,0.273843,1.211962,0.165646,0.56086,-0.209494,0.681805,-0.404606,0.039431,-0.453987,-1.065468,-0.216847,-0.405517
31235,1,20.803207,1.265464,0.033609,1.61893,1.419556,1.030069,1.704534,-0.353065,-0.325788,-0.873832,0.330282,1.21644,0.701322,-0.185002,-0.87542,-1.280292,-1.8255,-1.096661,-0.298355,0.405089,-0.366714,-0.979203
31238,1,18.2422,3.498603,-3.176288,2.797982,-0.744001,0.5717,0.262293,0.690031,-0.054765,0.375562,0.047031,0.136476,-0.147911,0.424844,0.085521,-0.276089,-0.244966,-0.02976,-0.086277,-0.182316,-0.179986,-0.269082
31239,1,19.09603,2.560329,0.064301,0.62151,-0.851363,0.465592,-0.395519,-0.857443,-3.255967,-1.198444,0.150195,0.442952,-0.350766,1.024758,1.720181,0.826283,0.200443,0.411477,0.473126,-0.066825,0.062306,0.513202
31241,1,22.283216,2.642027,-2.962521,1.025621,-2.371907,0.237667,-0.127718,1.257768,0.441403,0.312564,-0.339746,0.457885,1.073879,0.706853,-0.094197,-0.019939,-0.023548,0.050306,0.508521,0.420845,-0.374336,-0.179399
31242,1,20.344127,1.512819,0.539522,3.360781,-0.954046,1.170445,0.536217,0.351774,-0.436227,-0.152037,-0.954333,0.918424,-0.174446,-0.705118,-0.796689,-1.243638,0.207674,0.214412,-0.293481,-0.392456,-0.616022,-0.580757
31243,1,21.848003,2.200035,0.15701,1.792202,-2.615449,1.743165,1.163045,-0.317077,0.994146,-0.713551,-0.607657,-0.02731,-0.02323,0.661683,-0.80492,-0.17295,-1.156028,-0.350651,0.161686,-0.336858,0.837046,-0.384301
31245,1,19.386749,2.54907,0.277896,3.826778,-0.673558,-1.512521,0.717871,-0.648145,0.293597,-0.136756,-0.344331,-0.224737,-0.840492,0.393384,-0.532346,0.171837,-0.257503,0.010408,-0.032001,-0.098461,-0.188314,-0.202605
31246,1,22.743653,2.738542,0.961619,-2.456661,-1.418697,2.275362,0.83584,-0.210488,0.694092,0.459703,-0.930414,-0.570507,-0.093014,0.737823,1.170155,-0.289708,-0.617012,-0.355284,0.471079,0.06664,-0.036168,-0.69436
31247,1,23.684583,1.347084,-3.497561,1.101809,-1.996759,0.178743,0.20105,-0.338094,0.193091,0.250836,0.48523,0.353762,0.176353,0.682796,0.299867,-0.1277,-0.062182,-0.055404,0.713454,0.73252,0.277549,0.43064
31248,1,19.948289,1.80414,0.247624,1.072058,-2.015645,-0.027552,-0.437869,-1.01669,0.975592,1.568035,1.177871,1.051454,-0.674558,1.032061,1.42629,-1.070341,-0.383867,-0.118785,-0.660525,-0.657154,-0.127493,-1.360508
31249,1,20.27087,2.025707,0.027153,1.890377,-2.418418,2.359214,-0.975143,0.906545,0.910069,-0.413862,0.426543,-0.072289,-0.63983,0.344338,-0.635111,-0.392869,0.407477,-0.58617,-0.023576,-0.3881,-0.50711,-0.219238
31250,1,22.300584,2.463627,-1.102465,2.523447,0.813916,1.123017,2.255475,0.010062,-0.249885,0.385844,-0.240159,-0.308229,-1.363192,-0.955581,0.132981,-0.928413,-0.286628,-0.080989,-0.985033,-0.016312,-0.181353,-0.546505
31390,3,21.557769,3.049389,-3.381758,-0.084626,-0.668177,1.658897,0.449,0.534985,0.588258,1.054215,1.070287,0.273321,-0.50915,-0.652973,-0.565572,-3.5e-05,0.651115,0.513863,0.07506,-0.51503,-0.47763,-0.014049
31392,3,23.617289,1.906429,2.22297,0.749686,0.717511,1.574627,-0.49829,-0.069756,-1.926931,-1.255996,0.075048,1.422211,-0.683318,-0.731121,0.208801,-1.068981,0.252938,0.413512,-0.796562,-0.853016,0.36283,-0.116162
31561,2,11.361449,3.421259,-1.74514,3.302503,-0.878538,0.235945,-1.257715,-0.820415,-0.930584,-0.065287,0.820013,0.999884,0.204211,-0.191017,-0.282174,0.010013,0.262456,-0.020821,-0.171401,0.148889,0.379893,-0.000716
31565,2,13.152855,6.063245,-3.382038,2.0897,0.686181,1.346951,-0.486106,0.126553,0.346126,-0.014876,-0.444971,-0.501813,-0.235479,0.667744,-0.126605,0.157203,0.052901,-0.45206,-0.318177,-0.158707,0.358604,0.288871
31577,2,21.568583,1.99831,1.455539,0.949947,0.523639,0.945738,0.533024,0.658009,1.344251,-0.338247,-0.855249,-2.361004,-2.167155,-0.140383,0.70121,0.390162,-0.163721,-0.395132,-0.46477,-0.879768,-0.254136,0.518046
31714,8,22.595937,1.770784,2.453375,2.605947,0.777352,0.684117,0.162546,-1.67636,-0.64003,-0.600788,-0.418197,-0.776329,-0.784094,0.094554,-0.235974,-0.6962,0.209604,-0.206997,-0.027664,-0.209195,-0.659008,-0.056659
31807,3,10.100322,5.133659,1.993907,3.13316,0.782222,0.214572,-0.650907,-0.916595,-1.048338,0.066344,0.509936,0.139248,-0.013391,-0.118615,-0.349915,0.070391,-0.24866,-0.782531,-0.768402,-0.434947,-0.966778,-0.610702
31851,2,21.749767,2.629474,-1.601175,3.173614,-0.569281,0.899842,-1.138166,0.406708,-0.359101,1.000328,0.317925,-0.402327,-0.340427,0.242504,-0.83938,-0.913053,-0.492882,1.009258,0.170079,0.042187,0.003307,-0.609961
31852,2,18.710346,2.956373,0.318149,2.014916,1.248557,1.391001,0.071705,-1.566694,-1.184339,0.785697,0.370632,0.863676,-1.233394,0.31517,-0.401195,-0.72118,0.61209,-0.352798,-0.806236,0.718749,-1.106123,-1.338381
31855,2,17.857443,2.456249,1.39864,2.974668,0.606977,1.523799,-0.203692,-0.528163,-0.608381,-0.511472,-1.363416,-0.850773,-1.086188,-0.572185,-0.721128,-0.522338,0.190536,0.283807,0.296112,0.43484,-0.395063,-0.34658
31856,2,20.737607,3.273593,-1.743563,2.888436,2.122569,1.168634,-0.558498,-0.255041,-0.312876,0.324179,0.106016,-0.441709,-0.649633,-0.477244,-0.20872,0.278931,-0.67754,-0.429413,-0.540231,0.071861,-0.447361,-0.218798
31889,5,22.409616,1.687179,-1.940875,1.760939,2.08821,-0.635743,0.070077,0.558936,-0.619479,-1.884593,-1.238274,0.333662,0.000998,0.517432,0.188515,-0.760364,0.080791,0.587217,1.104946,-0.044418,-0.076116,-0.091859
31904,6,10.13826,3.35747,3.82457,1.217843,0.324074,-0.331091,-0.830928,-1.036359,-0.009114,0.392447,-0.006166,-0.233531,-0.305107,-0.931645,-0.527476,-0.403091,-0.124938,-0.052341,-0.335752,-0.059088,-0.257687,-0.314618
32045,1,19.975193,1.384626,-2.606451,3.212239,-1.02607,-0.267082,0.163979,1.070196,0.359707,-0.260198,-0.337001,-0.041449,-0.140005,0.185881,-0.14538,-0.129557,-0.20666,0.179343,0.054514,0.207972,-0.017628,-0.256351
32079,8,18.697256,3.760807,-0.589059,3.240076,0.735276,1.201615,1.317565,-1.148375,-1.296607,-0.406882,-0.609323,0.322431,-0.126238,-0.586318,0.311245,-0.554425,-0.227818,0.002153,-0.585301,-0.764235,-0.226023,-0.009758
32217,2,20.786896,1.038138,0.647819,1.662291,-0.922044,-0.228351,-2.753879,0.877179,-0.915987,0.370156,1.168303,1.11218,1.223161,-0.27618,0.28294,0.518058,-0.244598,-0.116596,-0.342208,-0.360935,-0.466779,-1.234532
32218,2,14.448963,3.118576,3.794989,0.525196,0.706332,0.588529,-0.143792,-0.806448,-0.295667,0.167425,0.30835,0.352385,-0.295916,-0.418796,-0.424204,-0.638082,-0.471711,-0.026085,-0.373385,-0.616269,-1.039964,-0.892886
32230,8,21.192629,2.886016,-1.993018,2.479913,-0.286159,0.819035,0.281079,1.376172,-0.147281,0.739628,0.380357,0.582906,0.787279,0.350535,-0.773247,-0.694235,-1.017938,-0.362806,0.132361,-0.559215,-0.507657,-1.58771
32326,7,19.509356,1.405079,-0.136541,3.372369,-0.64799,1.182493,-1.524276,0.579972,-1.327615,-1.126066,-0.034628,0.559198,-0.273237,0.23913,0.097396,0.457337,-0.199783,-0.189271,-0.160708,-0.079921,-0.30111,-0.486751
32327,7,22.057254,2.598903,-0.482569,2.195126,1.206081,1.531698,-0.492309,-0.358737,0.428391,1.200854,0.559087,-1.233554,0.111963,-1.155487,-1.66376,-1.228855,-0.229713,-1.114776,0.389123,0.395162,0.178936,-0.23666
32328,7,21.751307,2.130212,-1.129069,3.423581,-1.639449,-0.139936,0.439222,0.871345,-0.073951,0.364344,-0.942468,0.270243,-0.584025,0.099791,0.823751,-0.377846,-0.679736,-0.305758,0.085268,-0.153994,0.285142,-0.636456
32329,7,10.584171,6.960337,-2.858125,2.114843,-0.413695,-0.525887,-0.924515,-0.990395,0.727025,0.978792,0.720389,0.452235,-0.430243,-0.21722,-0.486084,-0.628128,0.286187,0.615221,0.173796,0.815408,0.874974,-0.284578
32331,7,22.896085,1.840356,-0.573751,3.2367,0.687844,-1.930224,0.666983,0.033997,-0.595907,0.458584,0.28248,-0.186861,0.536202,-0.671653,0.454629,-0.110103,-0.535075,0.71294,-0.536549,-0.020862,-0.898348,-1.011026
32332,7,19.772089,2.465566,-1.604866,0.612396,-2.832755,0.880832,1.49929,0.414205,0.679691,-0.924523,0.878063,-1.051339,-0.128462,-0.509419,0.011407,-0.230068,-0.344818,0.353921,0.833236,0.114256,1.146777,0.202179
32334,7,21.207042,2.269064,-1.86256,1.444017,-3.001008,1.29505,-0.204214,-0.697529,0.492467,-0.497149,1.074347,-0.010888,0.507102,-0.135282,0.254327,0.647897,0.145807,0.432849,0.640924,-0.051813,-0.018411,-0.455933
32335,7,17.630024,3.380669,-2.688382,1.22707,-1.711423,0.381545,-0.466576,0.775017,0.308896,0.919646,-0.027135,0.621542,0.373535,-0.269854,0.973747,0.623123,0.317037,-0.264389,-0.048512,-0.989648,-1.32054,1.265301
32336,7,21.020966,1.426953,1.637051,3.249385,0.360613,0.571488,-1.078557,0.365214,0.486119,-0.068474,-0.892385,-0.882257,-0.731222,-1.140714,-0.64616,0.308073,-0.247583,-0.254171,-0.541071,-0.437206,-0.370157,0.312015
32337,7,22.527829,1.893262,1.903816,3.202392,0.844532,-0.494793,-0.056684,-0.58057,0.094353,-0.486418,-0.436903,0.892116,-0.599716,0.167633,0.003629,-0.655053,-0.225007,-0.817165,-0.784743,-0.940148,-0.622565,-0.408706
32338,7,21.262248,2.246016,0.162624,2.772061,-2.442806,0.941472,0.335955,0.471871,0.299381,-0.290164,-0.129625,-1.137899,-1.123067,0.109418,-0.886783,-0.829479,0.117041,0.609887,0.544391,0.428618,0.029465,0.017638
32340,7,17.807658,3.401228,-2.50158,3.003776,-0.674664,0.422994,0.155535,0.295937,0.733453,0.555895,-0.06921,0.256474,-0.458747,0.205102,0.257658,0.455981,-1.026991,-1.123001,-0.406932,-0.152729,0.140198,-0.06915
32407,6,20.920766,3.015878,-0.340922,2.495921,-1.136828,0.497008,1.432142,-0.886072,-0.503029,1.105631,-0.940385,-0.730441,0.579717,-0.645544,-1.544945,1.191606,0.222774,-0.724483,0.431269,0.431899,-0.937365,0.002047
32462,8,23.182575,1.777783,-2.374528,3.244687,-0.074362,-0.073127,-0.211464,0.025028,-0.076134,0.363702,0.54953,1.241017,0.163596,0.196559,-0.165327,-0.691209,-0.925943,-0.37387,-0.34721,-0.060256,-0.102755,-0.307934
32510,2,20.445044,2.165848,-2.857188,3.024842,0.520248,0.243595,0.630633,0.342336,-0.778955,0.287633,0.233699,0.119941,0.012184,0.219883,0.137303,-0.324447,-0.248802,0.157693,-0.250167,-0.606753,-0.532658,-0.331019
32517,2,21.427617,0.783414,-0.727232,2.376395,-1.699288,0.081543,0.258548,1.997092,0.715532,-1.494269,-0.02332,-0.884825,-0.139882,-1.001804,0.941672,-0.074905,-0.366402,0.486009,0.406938,-0.686664,0.369876,-0.535014
32525,7,19.274474,2.715549,-1.995906,2.688445,1.547686,0.133705,0.896034,0.247585,-0.873902,0.173767,0.606946,-0.628226,-0.575629,0.998351,0.057541,-0.601994,0.206432,-0.614012,-0.338628,-0.609093,-1.152107,-0.166996
32539,8,21.085589,1.928419,0.540169,3.200013,1.440579,0.863476,0.306134,1.249829,-0.383279,0.069137,-0.676985,-0.535398,-0.598144,-0.851095,-0.637662,-0.211655,-0.646139,-0.869487,-0.764239,-0.377131,-0.693974,-0.424147
32687,4,18.419138,3.932434,-1.788419,-0.019948,2.343085,-0.80453,-0.100757,0.923758,0.248338,0.652502,0.371203,-0.592707,-1.301227,-0.293158,-0.174578,1.003608,0.674409,0.52271,-0.548146,-1.910494,-0.31451,1.108861
32689,4,22.036139,2.333429,-1.943452,2.883919,0.112398,0.588995,0.042714,-0.378888,0.233623,1.729222,0.251808,-0.255447,0.513507,-0.843557,-1.448259,-0.899203,-0.534168,0.065365,-0.194873,-0.080023,0.086099,0.070221
32690,4,12.072528,6.020682,-3.47496,2.362674,0.608173,0.100632,0.619543,0.470565,0.312645,0.341508,-0.160717,-0.194888,-0.112496,-0.283642,0.013641,0.080525,-0.003746,-0.631268,-0.603509,0.138933,-0.026823,0.443211
32744,2,17.310439,2.779044,-1.635739,3.832373,-0.557614,0.482058,0.055106,0.533687,-0.681112,-0.469951,-0.130438,0.413096,-0.441839,-0.216219,-0.311977,-0.202484,-0.414973,-0.1289,-0.010169,0.446631,-0.220329,-0.341207
32755,4,19.129383,3.123098,-1.640654,2.043591,0.802171,2.60688,-0.261238,0.749444,-0.316027,-1.601121,0.204826,-0.747224,-0.031046,-0.006768,-0.064361,0.129706,-0.198286,-0.671561,-1.001349,-0.426163,0.286412,0.142768
32756,3,11.669323,4.543436,-0.886908,1.597094,0.875472,0.750848,1.150619,0.320962,-1.345204,-1.948572,-0.803101,-1.689035,-0.310506,1.42603,0.953199,0.09181,-0.788701,-0.316003,-0.318922,0.161811,0.940906,0.1382
32811,2,16.63333,3.389941,-3.302882,2.186123,-0.928921,1.442261,-0.073608,0.185012,-0.265168,0.578149,0.197636,0.086724,-0.018042,0.416991,0.360177,0.38265,-0.034302,-0.350741,-0.468495,-0.034117,-0.084268,-0.275181
32843,2,16.033446,4.045911,-1.155587,2.55695,0.732401,1.714352,0.52246,1.698415,-0.607017,-1.126496,-1.032384,-0.966591,-0.481479,-0.019654,-0.073796,0.554172,-0.492006,-0.319914,-0.141321,-0.752719,0.006874,-0.616661
32847,2,19.805584,2.311796,3.115388,1.607397,-0.518137,0.67234,1.116978,0.158001,-1.025961,-0.203048,-1.473768,0.013621,-0.93863,-0.508851,0.055169,-0.431169,-0.608002,0.048848,-0.767694,-0.224802,0.187271,-0.27495
32874,4,22.241412,2.549094,2.124361,2.245178,-0.708265,0.32852,-0.017965,0.79106,1.062713,0.578997,0.301572,-1.135158,-0.701638,-0.682873,-0.84992,0.221968,-0.342929,-0.133296,0.426713,-1.466563,-1.223868,-0.818607
32880,4,16.519959,3.811665,-1.572521,2.343433,-1.966636,-0.894042,0.643963,2.030393,-0.293571,0.186034,0.040465,0.078477,-0.115263,0.187835,1.061746,-0.535957,-0.974516,-0.225573,-0.029529,-0.18308,-0.191534,0.409877
32956,4,20.594886,1.520907,2.410391,-1.365384,-0.492285,2.385197,-0.900753,0.107472,-1.122631,0.869007,0.433842,-0.982755,0.521085,0.530768,-0.131115,-0.588839,-0.163003,-0.54382,-0.923452,0.246687,-0.466578,0.176168
32962,4,22.592529,1.877351,-0.454924,3.048927,1.025612,1.798227,1.091128,-0.613638,-0.365508,-1.23792,-0.970246,0.110613,-0.371316,-0.425839,-0.183984,-0.196766,0.286819,-0.895467,-0.595945,-0.367561,-0.227189,-0.455024
33050,3,22.809918,0.79416,-1.197795,2.171852,-1.542694,3.198525,0.199688,0.17456,-0.253718,-0.596969,-0.484595,0.071314,-0.381421,-0.230169,-0.45484,-0.074692,0.020566,-0.120369,-0.08802,-0.042925,-0.226748,-0.141552
33067,5,22.937088,1.54355,-3.665018,1.068449,0.443935,1.17373,-0.729179,-0.742362,-0.793451,-0.189942,0.820181,0.630346,0.267517,0.508462,0.630347,0.053174,0.229131,0.259856,-0.192545,-0.192814,0.109992,0.31019
33069,5,21.945576,2.156764,3.425067,0.502245,-1.843962,1.467528,-0.666239,0.272866,-0.781319,-0.529624,-0.410745,-0.038244,-0.18581,-0.16767,-0.204378,0.273485,0.133165,0.19112,-0.567048,-0.232417,-0.507164,-0.130856
33070,5,14.992097,3.714997,-3.047677,2.002418,-0.486619,1.142064,0.340785,0.38335,-0.057324,-0.43153,0.195709,-0.208152,-1.493225,0.016913,0.465835,0.247089,-0.27276,-0.721469,0.34895,0.918396,-0.085181,0.742428
